City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
185,along,68,IN,1551694257,62,28.17,94.8,61.78,1.97
186,pochutla,0,MX,1551693720,85,15.74,-96.47,72.0,3.83
187,margate,0,AU,1551694040,67,-43.03,147.26,60.8,4.7
188,daru,0,SL,1551694258,52,7.99,-10.85,77.26,4.5
189,pachino,0,IT,1551694211,54,36.72,15.09,59.0,3.36
190,rosarito,76,CO,1551694259,97,4.91,-75.23,62.09,1.48
191,khanpur,0,PK,1551694259,90,28.65,70.66,67.94,4.76
192,guliston,88,UZ,1551694260,100,40.5,68.78,51.88,4.54
193,thompson,90,CA,1551691740,78,55.74,-97.86,8.6,9.17
194,eseka,92,CM,1551694260,92,3.65,10.77,76.09,3.2
195,semme,64,FR,1551694213,66,46.2,1.5,50.0,19.46
196,katsuura,75,JP,1551693283,66,33.93,134.5,51.8,24.16
197,nalut,0,LY,1551694261,89,31.86,10.98,54.71,4.21
198,buala,0,SB,1551694261,85,-8.15,159.59,83.6,7.07
199,paamiut,68,GL,1551694262,100,61.99,-49.67,25.78,8.12
200,kruisfontein,0,ZA,1551694072,66,-34.0,24.73,69.38,12.03
201,qaqortoq,48,GL,1551689400,42,60.72,-46.03,26.6,5.82
202,roswell,90,US,1551693970,92,33.39,-104.52,26.6,9.17
203,rutana,64,BI,1551694263,93,-3.93,29.99,74.33,1.19
204,noumea,12,NC,1551691800,78,-22.28,166.46,78.8,5.82
205,saint george,0,GR,1551693804,47,39.45,22.34,57.2,8.05
206,outjo,0,NA,1551694265,21,-20.11,16.16,88.73,4.76
207,galbinasi,0,RO,1551694152,32,45.08,26.92,55.99,5.99
208,cabo san lucas,0,MX,1551693929,56,22.89,-109.91,64.99,11.03
209,saint-philippe,90,CA,1551694249,92,45.36,-73.48,24.01,2.86
210,magadan,8,RU,1551694266,100,59.56,150.8,9.58,9.8
211,tuatapere,88,NZ,1551694205,69,-46.13,167.69,64.99,7.0
212,kerouane,0,GN,1551690000,20,12.23,-12.34,77.0,6.93
213,la ronge,90,CA,1551692700,65,55.1,-105.3,6.8,16.11
214,guerrero negro,8,MX,1551694267,100,27.97,-114.04,54.71,12.77
215,sasolburg,20,ZA,1551694246,38,-26.81,27.82,84.46,5.06
216,kodinsk,44,RU,1551694268,70,58.6,99.18,28.93,6.22
217,geraldton,75,CA,1551690000,68,49.72,-86.95,-20.21,5.82
218,arraial do cabo,0,BR,1551693600,88,-22.97,-42.02,77.0,5.82
219,severo-kurilsk,48,RU,1551694268,100,50.68,156.12,23.84,16.46
220,mutis,100,CO,1551694268,88,6.23,-77.4,73.03,5.77
221,ljungby,90,SE,1551693677,100,56.83,13.94,46.4,9.17
222,tiznit,48,MA,1551694269,97,29.7,-9.73,56.11,3.09
223,rajakhera,0,IN,1551694272,70,26.9,78.17,76.63,4.32
224,keningau,75,MY,1551691800,83,5.33,116.16,82.4,6.93
225,cooma,40,AU,1551690000,49,-36.24,149.13,68.0,8.05
226,aleksandrovskiy zavod,36,RU,1551694278,67,50.92,117.94,28.16,7.07
227,chokurdakh,44,RU,1551694279,61,70.62,147.9,-21.21,2.98
228,bredasdorp,56,ZA,1551693665,83,-34.53,20.04,71.6,14.99
229,taoudenni,0,ML,1551694281,16,22.68,-3.98,66.41,6.29
230,ust-maya,20,RU,1551694287,82,60.42,134.54,-9.37,3.71
231,tasiilaq,56,GL,1551689400,61,65.61,-37.64,15.8,5.82
232,bismarck,90,US,1551694102,83,46.81,-100.78,-0.41,25.28
233,constitucion,0,MX,1551694217,46,23.99,-104.67,59.0,7.0
234,ostrovnoy,20,RU,1551694291,75,68.05,39.51,1.93,11.54
235,beloha,8,MG,1551694291,64,-25.17,45.06,90.53,7.11
236,nhulunbuy,92,AU,1551693600,94,-12.18,136.78,77.0,3.36
237,yumen,0,CN,1551694291,46,40.29,97.04,45.58,14.27
238,paita,48,PE,1551694219,90,-5.09,-81.11,71.45,2.08
239,carnarvon,0,ZA,1551694293,34,-30.97,22.13,78.07,5.99
240,clyde river,90,CA,1551690000,75,70.47,-68.59,-14.81,3.36
241,half moon bay,90,US,1551694296,87,37.46,-122.43,53.01,3.36
242,verkhoyansk,12,RU,1551694299,63,67.55,133.39,-22.51,2.59
243,luau,0,CD,1551694300,60,-10.7,22.23,83.15,3.27
244,feijo,92,EC,1551694300,92,-3.63,-79.92,66.86,2.3
245,bismil,75,TR,1551691200,81,37.85,40.66,50.0,4.7
246,vila franca do campo,75,PT,1551694272,82,37.72,-25.43,60.8,12.75
247,bani walid,0,LY,1551694302,59,31.76,14.0,58.54,6.78
248,canmore,1,CA,1551693635,75,51.09,-115.35,-12.0,6.93
249,nouadhibou,0,MR,1551690000,72,20.93,-17.03,62.6,19.46
250,nelson bay,0,AU,1551694230,69,-32.72,152.14,75.2,10.29
251,kaitangata,36,NZ,1551694303,54,-46.28,169.85,65.96,20.38
252,lagoa,75,PT,1551694283,82,37.14,-8.45,62.01,5.82
253,lethem,8,GY,1551694303,70,3.38,-59.8,77.71,13.04
254,new norfolk,0,AU,1551694040,67,-42.78,147.06,60.8,4.7
255,coquimbo,90,CL,1551693600,87,-29.95,-71.34,60.8,3.36
256,inhambane,40,MZ,1551690000,66,-23.87,35.38,87.8,12.75
257,richards bay,0,ZA,1551694305,86,-28.77,32.06,82.25,8.34
258,dandong,0,CN,1551694305,58,40.12,124.37,48.37,2.75
259,berlevag,75,NO,1551693000,62,70.86,29.09,23.0,20.8
260,vardo,90,US,1551694294,80,39.62,-77.74,34.0,8.05
261,montepuez,76,MZ,1551694307,95,-13.13,39.0,80.41,8.9
262,mayor pablo lagerenza,0,PY,1551694309,91,-19.93,-60.77,76.09,7.78
263,mutoko,0,ZW,1551694310,56,-17.4,32.23,83.24,3.27
264,turayf,40,SA,1551690000,47,31.68,38.65,57.2,11.41
265,miles city,1,US,1551693180,75,46.41,-105.84,-14.81,13.87
266,bhadrachalam,0,IN,1551694311,48,17.67,80.89,94.09,10.65
267,hihya,40,EG,1551693775,52,30.67,31.59,66.2,9.17
268,nome,90,US,1551694274,81,30.04,-94.42,44.6,13.87
269,klaksvik,92,FO,1551693000,86,62.23,-6.59,39.2,26.4
270,fairbanks,1,US,1551694116,84,64.84,-147.72,6.01,4.72
271,mangochi,56,MW,1551694312,90,-14.48,35.26,77.44,4.88
272,oktyabrskiy,40,RU,1551693962,92,55.61,37.97,34.0,6.71
273,raudeberg,20,NO,1551694202,86,61.99,5.14,41.0,3.36
274,alamos,92,AR,1551694313,98,-36.9,-62.36,64.25,4.09
275,kedougou,0,SN,1551690000,20,12.56,-12.19,77.0,6.93
276,jiazi,75,CN,1551693600,74,19.61,110.49,78.8,6.71
277,erdenet,0,MN,1551694315,36,49.03,104.04,38.92,5.32
278,sitka,24,US,1551693660,87,37.17,-99.65,5.0,3.0
279,payakumbuh,56,ID,1551694315,87,-0.23,100.63,78.11,2.37
280,heishan,0,CN,1551694318,46,41.69,122.12,53.14,7.07
281,jacareacanga,24,BR,1551694319,97,-6.22,-57.76,72.76,2.19
282,broome,20,GB,1551694313,75,52.47,1.45,46.99,23.04
283,ancud,56,CL,1551693600,100,-41.87,-73.83,42.8,2.24
284,souillac,68,FR,1551694209,71,45.6,-0.6,55.99,27.51
285,boyuibe,0,BO,1551694320,92,-20.43,-63.28,71.9,13.33
286,hualmay,12,PE,1551694320,91,-11.1,-77.61,65.06,2.48
287,deputatskiy,0,RU,1551694320,75,69.3,139.9,-26.34,2.37
288,seymchan,80,RU,1551694321,64,62.93,152.39,-4.92,11.1
289,vesyegonsk,48,RU,1551694321,97,58.67,37.27,18.98,5.55
290,slavutych,92,UA,1551694321,98,51.52,30.76,45.13,15.17
291,piacabucu,48,BR,1551694321,88,-10.41,-36.43,76.49,5.77
292,dois corregos,88,BR,1551693935,10,-22.37,-48.38,66.0,5.01
293,flinders,76,AU,1551694217,85,-34.58,150.85,75.99,8.01
294,pyshma,0,RU,1551694322,88,56.95,63.25,19.16,10.31
295,vao,68,EE,1551694323,88,59.1,26.19,25.28,4.32
296,ternate,20,PH,1551694090,58,14.29,120.72,86.0,11.41
297,ballina,75,IE,1551694092,100,54.11,-9.15,37.99,11.41
298,east wenatchee bench,1,US,1551693918,65,47.43,-120.28,10.99,2.3
299,derzhavinsk,32,KZ,1551694324,90,51.1,66.31,18.58,17.92
300,buraydah,0,SA,1551690000,37,26.33,43.97,69.8,11.41
301,aykhal,20,RU,1551694325,75,65.95,111.51,8.32,3.53
302,bredene,40,BE,1551694233,81,51.24,2.96,46.99,24.16
303,san mateo del mar,12,MX,1551694326,96,16.21,-94.98,79.91,3.71
304,kutum,0,SD,1551694326,24,14.2,24.66,80.54,10.92
305,okhotsk,0,RU,1551694326,100,59.36,143.24,6.43,5.84
306,invermere,0,CA,1551694034,81,50.51,-116.03,-11.01,1.19
307,kotelnikovo,20,RU,1551694265,94,47.63,43.14,34.19,18.14
308,alta floresta,24,BR,1551694327,97,-9.87,-56.08,72.49,2.19
309,nador,0,MA,1551691800,55,35.17,-2.93,66.2,10.29
310,honningsvag,90,NO,1551693000,85,70.98,25.97,21.2,27.51
311,alofi,56,NU,1551690000,88,-19.06,-169.92,75.2,12.75
312,kloulklubed,75,PW,1551693120,83,7.04,134.26,80.6,4.7
313,rawson,88,AR,1551694328,49,-43.3,-65.11,56.83,9.13
314,tiksi,48,RU,1551694329,66,71.64,128.87,-1.09,13.27
315,awjilah,0,LY,1551694329,61,29.14,21.3,63.53,7.11
316,tottori,75,JP,1551690000,61,35.5,134.23,48.2,19.46
317,laela,64,TZ,1551694329,80,-8.57,32.05,71.41,4.54
318,adilabad,0,IN,1551694330,37,19.68,78.53,92.69,6.4
319,nakhon thai,40,TH,1551690000,28,17.1,100.84,96.8,6.93
320,mandalgovi,24,MN,1551694330,75,45.76,106.27,36.53,10.13
321,wanaka,0,NZ,1551694330,66,-44.7,169.14,52.64,3.38
322,fort dodge,1,US,1551693917,76,42.5,-94.17,-4.01,14.99
