City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
232,gimli,24,CA,1552245247,77,50.63,-96.99,16.0,11.99
233,la playa,0,CO,1552245314,58,11.04,-74.87,87.8,13.87
234,cutervo,80,PE,1552245490,91,-6.38,-78.82,57.59,2.37
235,le port,56,FR,1552245404,67,42.87,1.37,57.0,1.7
236,ponta do sol,8,BR,1552245491,63,-20.63,-46.0,86.89,3.38
237,nanortalik,20,GL,1552245492,100,60.14,-45.24,28.43,14.05
238,balabac,8,PH,1552245492,98,7.99,117.06,82.03,5.77
239,santa marta,40,CO,1552240800,66,11.24,-74.21,87.8,9.17
240,reconquista,12,AR,1552245489,83,-29.14,-59.64,73.75,12.37
241,grindavik,0,IS,1552245351,69,63.84,-22.43,33.8,6.93
242,matai,40,TZ,1552240800,88,-8.3,31.52,66.2,0.58
243,mariara,80,VE,1552245494,65,10.28,-67.69,80.81,2.48
244,ilulissat,80,GL,1552243800,66,69.22,-51.1,12.2,10.29
245,nyurba,8,RU,1552245494,77,63.29,118.35,4.36,4.76
246,katsuura,75,JP,1552244083,93,33.93,134.5,51.8,5.82
247,ayorou,36,NE,1552245208,12,14.73,0.92,88.42,6.85
248,alice springs,0,AU,1552242600,31,-23.7,133.88,77.0,6.93
249,milkovo,0,BG,1552245484,70,41.53,24.68,57.2,9.17
250,longyearbyen,20,NO,1552243800,77,78.22,15.63,-0.41,5.82
251,namatanai,92,PG,1552245496,100,-3.66,152.44,76.94,12.1
252,gat,0,SN,1552244400,44,14.69,-16.54,78.8,13.87
253,lac du bonnet,36,CA,1552245247,77,50.25,-96.06,15.01,11.99
254,arraial do cabo,40,BR,1552240800,79,-22.97,-42.02,87.8,18.34
255,westport,40,IE,1552245183,74,53.8,-9.52,41.0,20.8
256,komsomolskiy,80,RU,1552245497,88,67.55,63.78,21.14,4.72
257,ancud,0,CL,1552240800,39,-41.87,-73.83,78.8,6.93
258,bambous virieux,20,MU,1552245247,88,-20.34,57.76,77.0,5.82
259,fortuna,0,ES,1552245482,72,38.18,-1.13,70.0,2.24
260,san patricio,44,PY,1552245498,69,-26.98,-56.83,80.05,6.22
261,labuhan,12,ID,1552245498,96,-2.54,115.51,72.53,0.69
262,bandarbeyla,0,SO,1552245498,99,9.49,50.81,79.64,16.62
263,maraa,88,BR,1552245499,91,-1.83,-65.37,79.96,4.27
264,mindelo,20,PT,1552245425,93,41.31,-8.72,60.01,9.17
265,edson,1,CA,1552244400,37,53.59,-116.44,33.8,3.36
266,kogon,0,UZ,1552242600,70,39.73,64.54,46.4,6.93
267,airai,68,TL,1552245500,85,-8.93,125.41,68.66,0.96
268,lokomotivnyy,88,RU,1552245500,92,53.01,60.57,35.77,14.34
269,joshimath,0,IN,1552245500,100,30.57,79.57,0.22,0.96
270,dispur,40,IN,1552242600,77,26.14,91.79,68.0,5.32
271,berlevag,0,NO,1552240200,66,70.86,29.09,14.0,12.75
272,razdolinsk,48,RU,1552245501,74,58.42,94.62,19.61,5.32
273,altay,0,CN,1552245501,55,47.83,88.13,-1.36,2.04
274,sambava,92,MG,1552245501,100,-14.27,50.17,77.26,1.59
275,tigil,48,RU,1552245502,71,57.8,158.67,6.25,4.88
276,otjiwarongo,0,NA,1552245502,19,-20.46,16.65,76.94,12.37
277,elizabeth city,90,US,1552245496,73,36.3,-76.22,77.0,16.91
278,the valley,40,AI,1552244569,61,18.22,-63.06,82.4,14.99
279,muros,75,ES,1552245451,93,42.77,-9.06,57.99,6.93
280,talikota,0,IN,1552245503,40,16.48,76.32,72.22,3.27
281,port hedland,0,AU,1552242600,79,-20.31,118.58,89.6,11.41
282,loiza,40,PR,1552245049,65,18.43,-65.88,82.99,11.41
283,glebychevo,20,RU,1552243957,86,60.44,28.72,28.0,11.99
284,fallon,90,US,1552244160,73,46.84,-105.12,19.4,6.93
285,altamira,75,BR,1552240800,62,-3.2,-52.21,89.6,5.82
286,lagoa,0,PT,1552245427,55,37.14,-8.45,66.99,5.82
287,adrar,0,DZ,1552240800,27,27.87,-0.29,73.4,23.04
288,coihaique,0,CL,1552240800,41,-45.58,-72.07,80.6,3.36
289,deputatskiy,48,RU,1552245505,60,69.3,139.9,-14.46,2.82
290,eyl,44,SO,1552245505,94,7.98,49.82,77.35,17.07
291,nome,90,US,1552245502,83,30.04,-94.42,79.0,6.93
292,dalvik,0,SE,1552245379,73,57.79,14.13,28.99,3.36
293,mariinsk,44,RU,1552245506,78,56.21,87.75,18.58,9.8
294,tabou,68,CI,1552245506,100,4.42,-7.36,82.21,8.12
295,manali,56,IN,1552245507,84,32.25,77.19,-5.46,1.03
296,suez,0,EG,1552245275,44,29.97,32.54,58.58,7.29
297,dingle,80,PH,1552245507,84,11.0,122.67,75.86,4.76
298,roros,80,NO,1552243800,85,62.57,11.38,14.0,5.82
299,amga,80,RU,1552245507,73,60.89,131.98,9.4,2.08
300,cap malheureux,20,MU,1552245247,88,-19.98,57.61,77.0,5.82
301,zunyi,100,CN,1552245508,81,27.73,106.92,46.39,2.75
302,mehamn,0,NO,1552240200,66,71.03,27.85,19.4,12.75
303,nicoya,0,CR,1552244400,38,10.15,-85.45,93.2,20.8
304,husavik,24,CA,1552245247,77,50.56,-96.99,16.0,11.99
305,necochea,0,AR,1552245489,48,-38.55,-58.74,79.0,5.99
306,peruibe,88,BR,1552245509,100,-24.32,-47.0,78.74,21.88
307,leningradskiy,36,RU,1552245509,63,69.38,178.42,-8.29,3.38
308,verkhoyansk,44,RU,1552245510,69,67.55,133.39,-16.53,2.71
309,manyana,75,AU,1552245435,72,-35.26,150.51,72.0,10.29
310,saint anthony,1,US,1552245381,54,43.97,-111.68,36.0,6.93
311,jacareacanga,64,BR,1552245510,99,-6.22,-57.76,77.44,2.71
312,sokolow podlaski,92,PL,1552245307,80,52.41,22.25,39.99,6.85
313,tchibanga,32,GA,1552245511,82,-2.92,11.0,78.7,4.05
314,axim,0,GH,1552245511,97,4.87,-2.24,83.06,9.01
315,sovetskiy,92,RU,1552245512,91,56.76,48.47,30.28,13.94
316,parker,20,US,1552245509,36,39.52,-104.76,50.0,19.46
317,lefka,0,GR,1552240200,54,39.1,22.35,64.4,6.93
318,port macquarie,44,AU,1552245245,83,-31.43,152.91,73.4,5.82
319,gravdal,75,NO,1552245488,69,59.79,5.78,33.8,2.24
320,zhongxing,8,CN,1552245513,73,32.02,116.14,43.73,6.78
321,kununurra,40,AU,1552242600,94,-15.77,128.74,75.2,4.7
322,mecca,76,SA,1552245514,42,21.43,39.83,74.69,3.49
323,saldanha,0,PT,1552245514,54,41.42,-6.55,60.52,8.9
324,wladyslawowo,0,PL,1552245485,80,54.79,18.4,39.0,3.36
325,sao felix do xingu,32,BR,1552245514,70,-6.64,-51.99,86.26,2.86
326,nuuk,56,GL,1552243800,79,64.17,-51.74,19.4,14.99
327,lublin,90,PL,1552245508,86,51.25,22.57,43.0,8.05
328,klaksvik,56,FO,1552243800,94,62.23,-6.59,33.8,3.36
329,bowen,75,AU,1552245478,94,-20.01,148.25,73.0,5.82
330,voh,12,NC,1552245279,99,-20.95,164.69,77.53,8.3
331,hay river,75,CA,1552244400,54,60.82,-115.79,30.2,9.17
332,nakusp,0,CA,1552245516,66,50.24,-117.8,20.02,1.3
333,bathsheba,40,BB,1552240800,58,13.22,-59.52,84.2,20.8
334,sechura,0,PE,1552245500,74,-5.56,-80.82,82.57,11.1
335,camapua,0,BR,1552245329,84,-19.53,-54.04,85.31,4.83
336,pavlodar,0,KZ,1552242600,92,52.28,76.96,6.8,4.47
337,noyabrsk,80,RU,1552245517,91,63.2,75.45,26.32,17.29
338,padang,80,ID,1552245517,100,-0.92,100.36,76.09,2.37
339,fairbanks,40,US,1552245367,47,64.84,-147.72,37.99,4.7
340,almaznyy,40,RU,1552242600,87,48.03,40.04,50.0,15.66
341,wagga wagga,0,AU,1552245374,77,-35.12,147.37,59.0,3.6
342,aksarka,80,RU,1552245518,87,66.56,67.8,21.64,6.73
343,pacifica,90,US,1552245240,81,37.61,-122.49,55.99,8.05
344,matara,75,PE,1552240800,67,-13.74,-72.9,57.2,6.93
345,katobu,24,ID,1552245519,100,-4.94,122.53,78.7,4.27
346,camalu,12,MX,1552245519,66,30.85,-116.07,53.36,6.29
347,kudahuvadhoo,8,MV,1552245520,100,2.67,72.89,83.29,5.21
348,kargat,12,RU,1552245520,81,55.19,80.28,16.42,14.27
349,fort nelson,75,CA,1552240800,57,58.81,-122.69,21.2,5.82
350,torbay,20,CA,1552245515,58,47.66,-52.73,34.0,17.22
351,gerash,0,IR,1552240800,47,27.67,54.14,55.4,2.26
352,winslow,75,GB,1552245441,93,51.94,-0.88,39.99,21.92
353,minbu,0,MM,1552245521,72,20.18,94.88,65.33,2.04
354,sitka,56,US,1552245521,59,37.17,-99.65,44.59,12.33
355,shingu,8,JP,1552245521,100,33.72,135.99,58.76,34.02
356,mandan,1,US,1552245502,85,46.83,-100.89,24.01,10.29
357,puerto leguizamo,44,CO,1552245522,85,-0.19,-74.78,80.05,3.27
358,gilgit,76,PK,1552245522,89,35.92,74.31,16.06,0.36
359,locri,5,IT,1552245453,76,38.24,16.26,57.2,3.36
360,lucapa,8,AO,1552245523,64,-8.42,20.74,77.71,4.88
361,namuac,0,PH,1552245523,91,18.61,121.17,72.85,5.1
362,kalemie,8,CD,1552245523,91,-5.95,29.2,79.69,6.29
363,talnakh,80,RU,1552245523,85,69.49,88.39,13.27,20.42
364,georgetown,40,GY,1552240800,66,6.8,-58.16,87.8,13.87
365,troitskoye,44,RU,1552245524,72,52.98,84.68,6.11,2.53
366,iqaluit,20,CA,1552245167,70,63.75,-68.52,-5.01,6.93
367,sisimiut,36,GL,1552245525,79,66.94,-53.67,3.55,1.81
368,campbell river,75,CA,1552244400,56,50.02,-125.24,41.0,4.7
369,chandler,1,US,1552245483,22,33.31,-111.84,69.01,11.41
370,thayetmyo,0,MM,1552245525,49,19.32,95.18,65.92,4.32
371,yonezawa,92,JP,1552245407,75,37.88,140.12,42.01,1.99
372,soyo,40,AO,1552240800,79,-6.13,12.37,86.0,6.93
373,mufulira,32,ZM,1552245526,74,-12.55,28.24,71.59,5.32
374,lompoc,75,US,1552245472,54,34.64,-120.46,59.0,3.04
375,talara,40,PE,1552240800,290,-4.58,-81.27,62.6,5.82
376,hervey bay,75,AU,1552245308,94,-25.3,152.85,75.0,4.7
377,rabak,0,SD,1552245527,24,13.18,32.74,81.08,10.25
378,kaitangata,20,NZ,1552245527,82,-46.28,169.85,51.97,7.56
379,kochevo,0,BG,1552244400,50,42.1,24.92,55.4,4.7
380,pak phanang,0,TH,1552245528,100,8.35,100.2,79.78,5.88
381,margate,20,AU,1552245440,50,-43.03,147.26,53.6,4.7
382,angoche,92,MZ,1552245528,100,-16.23,39.91,80.95,18.03
383,melito di porto salvo,0,IT,1552245453,82,37.92,15.77,57.2,12.75
384,pacific grove,1,US,1552245519,66,36.62,-121.92,57.99,13.87
385,oneonta,88,US,1552245316,89,42.45,-75.06,41.0,5.01
386,ardakan,0,IR,1552240800,36,32.31,54.02,48.2,2.24
387,abu dhabi,0,AE,1552240800,68,24.47,54.37,66.2,6.93
388,kenai,90,US,1552245424,80,60.55,-151.26,37.0,3.36
389,shebunino,75,RU,1552242600,90,57.66,40.04,35.6,8.95
390,taltal,0,CL,1552245530,68,-25.41,-70.49,72.89,3.49
391,kasongo-lunda,12,CD,1552245531,75,-6.48,16.82,78.56,2.59
392,ihosy,68,MG,1552245531,76,-22.4,46.13,71.05,6.89
393,bosaso,0,SO,1552245531,93,11.28,49.18,80.41,16.17
394,bastrop,75,US,1552245385,56,32.78,-91.91,73.0,6.93
395,trelew,0,AR,1552245279,21,-43.25,-65.31,89.05,16.91
396,solnechnyy,32,RU,1552245532,70,50.72,136.64,11.02,2.48
397,monte azul,20,BR,1552245532,53,-15.15,-42.87,84.1,5.77
398,beisfjord,0,NO,1552245404,61,68.38,17.6,24.01,17.22
399,iclod,40,RO,1552244400,70,46.21,23.94,55.4,5.82
400,kholtoson,8,RU,1552245533,72,50.3,103.31,2.56,2.71
401,buturlino,48,RU,1552245533,93,55.57,44.9,34.42,10.36
402,miri,44,NG,1552245534,33,10.31,9.75,86.21,6.22
403,hare bay,40,CA,1552245168,58,48.86,-53.99,32.0,10.29
404,porto velho,12,BR,1552245534,51,-8.75,-63.87,92.83,3.71
405,yumen,0,CN,1552245535,60,40.29,97.04,26.68,10.54
406,yatou,40,CM,1552244400,83,3.63,9.81,82.4,2.24
407,rognan,0,NO,1552245297,62,67.1,15.4,19.4,8.05
408,ayagoz,88,KZ,1552245536,78,47.96,80.43,24.34,1.97
409,pavullo nel frignano,0,IT,1552245507,81,44.33,10.84,57.2,2.24
410,gweta,0,BW,1552245536,37,-20.21,25.26,80.81,6.78
